,loss,accuracy,categorical_accuracy,mean_absolute_error,mean_squared_error,precision,recall
130,0.04455509036779404,0.9904233813285828,0.9904233813285828,0.005445372313261032,0.0012736519565805793,0.9934077262878418,0.9873992204666138
131,0.043288636952638626,0.9919354915618896,0.9919354915618896,0.0053208572790026665,0.0012379211839288473,0.993914783000946,0.9879032373428345
132,0.04596582427620888,0.991431474685669,0.991431474685669,0.005389366764575243,0.0014385253889486194,0.9929113984107971,0.9884072542190552
133,0.05141846463084221,0.9899193644523621,0.9899193644523621,0.005904699210077524,0.0016009098617359996,0.9933808445930481,0.9833669066429138
134,0.03986974060535431,0.9959677457809448,0.9959677457809448,0.004953575320541859,0.0010401529725641012,0.9974657893180847,0.9919354915618896
135,0.04795898497104645,0.9889112710952759,0.9889112710952759,0.005286277271807194,0.001495530130341649,0.9908860921859741,0.9863911271095276
136,0.044907454401254654,0.9894153475761414,0.9894153475761414,0.0051163965836167336,0.0013135254848748446,0.9929041862487793,0.9873992204666138
137,0.04182521253824234,0.9909273982048035,0.9909273982048035,0.004807738587260246,0.0012256604386493564,0.9928970336914062,0.9863911271095276
138,0.03760187327861786,0.992943525314331,0.992943525314331,0.004652992356568575,0.0010698274709284306,0.9944360256195068,0.9909273982048035
139,0.039893440902233124,0.991431474685669,0.991431474685669,0.004613669589161873,0.0012270493898540735,0.9919069409370422,0.9884072542190552
140,0.03893094137310982,0.9924395084381104,0.9924395084381104,0.004649104550480843,0.0011076850350946188,0.9944332242012024,0.9904233813285828
141,0.04944514483213425,0.9868951439857483,0.9868951439857483,0.005280415061861277,0.001611777232028544,0.9898631572723389,0.984375
142,0.04353463649749756,0.9904233813285828,0.9904233813285828,0.004944026004523039,0.0013233068166300654,0.9924089312553406,0.9884072542190552
143,0.036074940115213394,0.992943525314331,0.992943525314331,0.004348863381892443,0.0010528180282562971,0.9944416284561157,0.9919354915618896
144,0.039137013256549835,0.9919354915618896,0.9919354915618896,0.004430101718753576,0.0012083493638783693,0.9929113984107971,0.9884072542190552
145,0.0357884019613266,0.992943525314331,0.992943525314331,0.004332053475081921,0.0010383536573499441,0.9954453706741333,0.991431474685669
146,0.03547292575240135,0.991431474685669,0.991431474685669,0.004212881904095411,0.0010739117860794067,0.9934243559837341,0.9899193644523621
147,0.029110832139849663,0.9959677457809448,0.9959677457809448,0.003689900739118457,0.0007450300618074834,0.9959595799446106,0.9939516186714172
148,0.028130272403359413,0.9974798560142517,0.9974798560142517,0.003426798153668642,0.0006496855639852583,0.9979767203330994,0.9944556355476379
149,0.028338303789496422,0.9954637289047241,0.9954637289047241,0.0035582336131483316,0.0007656558300368488,0.9974644780158997,0.991431474685669
150,0.0336364284157753,0.9934476017951965,0.9934476017951965,0.004025695379823446,0.0009482227615080774,0.9944360256195068,0.9909273982048035
151,0.03358098119497299,0.9924395084381104,0.9924395084381104,0.0040029664523899555,0.0009890933288261294,0.9939363598823547,0.991431474685669
152,0.03136252984404564,0.9924395084381104,0.9924395084381104,0.0036723599769175053,0.0008895446080714464,0.9939271211624146,0.9899193644523621
153,0.03263287618756294,0.992943525314331,0.992943525314331,0.0038660282734781504,0.0009694730979390442,0.9949418306350708,0.991431474685669
154,0.0323004387319088,0.9934476017951965,0.9934476017951965,0.003674602834507823,0.000945943989790976,0.9949443936347961,0.9919354915618896
155,0.03245745599269867,0.9934476017951965,0.9934476017951965,0.0038657947443425655,0.0009744001436047256,0.9954361319541931,0.9894153475761414
156,0.028605129569768906,0.9949596524238586,0.9949596524238586,0.003476412035524845,0.0008033643825910985,0.9959555268287659,0.992943525314331
157,0.029610591009259224,0.9919354915618896,0.9919354915618896,0.0034204358235001564,0.0009484824258834124,0.9929328560829163,0.991431474685669
158,0.02638476900756359,0.9944556355476379,0.9944556355476379,0.0032683892641216516,0.0007420302135869861,0.9954568147659302,0.9939516186714172
159,0.024454496800899506,0.9954637289047241,0.9954637289047241,0.0030526237096637487,0.0006757545052096248,0.9964646697044373,0.9944556355476379
160,0.030895503237843513,0.9924395084381104,0.9924395084381104,0.003598920302465558,0.0009698954527266324,0.993431031703949,0.9909273982048035
161,0.023904550820589066,0.9974798560142517,0.9974798560142517,0.0030312943272292614,0.0006318576051853597,0.9974734783172607,0.9949596524238586
162,0.022380737587809563,0.9964717626571655,0.9964717626571655,0.0028910846449434757,0.0005964491865597665,0.996468186378479,0.9954637289047241
163,0.033550139516592026,0.992943525314331,0.992943525314331,0.0034978638868778944,0.000997362774796784,0.9939455389976501,0.992943525314331
164,0.025801097974181175,0.9949596524238586,0.9949596524238586,0.0031470952089875937,0.0007592666079290211,0.9959575533866882,0.9934476017951965
165,0.02586955577135086,0.9974798560142517,0.9974798560142517,0.003174376906827092,0.0006979795289225876,0.9979757070541382,0.9939516186714172
166,0.0335441529750824,0.9924395084381104,0.9924395084381104,0.003872800385579467,0.0010748589411377907,0.9949392676353455,0.9909273982048035
167,0.02856050804257393,0.9934476017951965,0.9934476017951965,0.0033778774086385965,0.0008610515506006777,0.9939424395561218,0.9924395084381104
168,0.02558894269168377,0.9959677457809448,0.9959677457809448,0.0030058592092245817,0.0008008982404135168,0.9959555268287659,0.992943525314331
169,0.026515042409300804,0.9944556355476379,0.9944556355476379,0.0031635845080018044,0.0008068812312558293,0.9949545860290527,0.9939516186714172
170,0.02387109212577343,0.9939516186714172,0.9939516186714172,0.002969451481476426,0.000731749227270484,0.9954522252082825,0.992943525314331
171,0.022677045315504074,0.9954637289047241,0.9954637289047241,0.0028466572985053062,0.0006245031836442649,0.9964646697044373,0.9944556355476379
172,0.020259076729416847,0.9969757795333862,0.9969757795333862,0.0026602933648973703,0.0005168128991499543,0.9974760413169861,0.9959677457809448
173,0.02781478315591812,0.9919354915618896,0.9919354915618896,0.0032039284706115723,0.0008768158731982112,0.993437647819519,0.9919354915618896
174,0.0275726318359375,0.9919354915618896,0.9919354915618896,0.0032851228024810553,0.0008809857536107302,0.9944303631782532,0.9899193644523621
175,0.021766534075140953,0.9964717626571655,0.9964717626571655,0.002658883575350046,0.0005874267662875354,0.9984840750694275,0.9959677457809448
176,0.02208058163523674,0.9974798560142517,0.9974798560142517,0.0028181050438433886,0.0005623126053251326,0.99798184633255,0.9969757795333862
177,0.025450702756643295,0.9919354915618896,0.9919354915618896,0.0030259478371590376,0.0008163329330272973,0.9939393997192383,0.9919354915618896
178,0.02151590771973133,0.9954637289047241,0.9954637289047241,0.002541052410379052,0.0005871030734851956,0.9964664578437805,0.9949596524238586
179,0.01860303059220314,0.9964717626571655,0.9964717626571655,0.00229302397929132,0.00048511463683098555,0.9984833002090454,0.9954637289047241
180,0.01721465215086937,0.9974798560142517,0.9974798560142517,0.002239786321297288,0.0004378734447527677,0.9974772930145264,0.9964717626571655
181,0.023532409220933914,0.9954637289047241,0.9954637289047241,0.0026736597064882517,0.0006799512193538249,0.9969696998596191,0.9949596524238586
182,0.022595005109906197,0.9954637289047241,0.9954637289047241,0.002640749793499708,0.0007075021858327091,0.9959595799446106,0.9939516186714172
183,0.018860962241888046,0.9954637289047241,0.9954637289047241,0.002382357371971011,0.0005000294768251479,0.9969696998596191,0.9949596524238586
184,0.014042356982827187,0.9984878897666931,0.9984878897666931,0.0018407305469736457,0.0002987981424666941,0.998487114906311,0.9979838728904724
185,0.015571365132927895,0.9974798560142517,0.9974798560142517,0.0019736296962946653,0.0004103836545255035,0.9979808330535889,0.9964717626571655
186,0.02543218992650509,0.9934476017951965,0.9934476017951965,0.0029778326861560345,0.0007713214727118611,0.9949443936347961,0.9919354915618896
187,0.018250271677970886,0.9974798560142517,0.9974798560142517,0.0023158490657806396,0.0005004616104997694,0.9979808330535889,0.9964717626571655
188,0.020184645429253578,0.9949596524238586,0.9949596524238586,0.002331444527953863,0.0006188589031808078,0.995961606502533,0.9944556355476379
189,0.015523585490882397,0.9979838728904724,0.9979838728904724,0.0020588175393640995,0.0003766247828025371,0.9979838728904724,0.9979838728904724
190,0.023074114695191383,0.9934476017951965,0.9934476017951965,0.0026396308094263077,0.0007592494948767126,0.9944416284561157,0.9919354915618896
191,0.016393311321735382,0.9979838728904724,0.9979838728904724,0.0022057974711060524,0.00038202409632503986,0.998487114906311,0.9979838728904724
192,0.018798919394612312,0.9954637289047241,0.9954637289047241,0.002196982502937317,0.0005892853369005024,0.9954637289047241,0.9954637289047241
193,0.021139265969395638,0.9954637289047241,0.9954637289047241,0.0023506234865635633,0.0006306180148385465,0.9959636926651001,0.9949596524238586
194,0.017778906971216202,0.9954637289047241,0.9954637289047241,0.0021879642736166716,0.0005109845660626888,0.9964664578437805,0.9949596524238586
195,0.020259499549865723,0.9964717626571655,0.9964717626571655,0.002428291365504265,0.0006127054803073406,0.996468186378479,0.9954637289047241
196,0.01390328910201788,0.9984878897666931,0.9984878897666931,0.00176098698284477,0.0003156832535751164,0.9989904165267944,0.9974798560142517
197,0.02160480245947838,0.9954637289047241,0.9954637289047241,0.0025487488601356745,0.0006392647046595812,0.9974721670150757,0.9944556355476379
198,0.013790368102490902,0.9984878897666931,0.9984878897666931,0.0018750953022390604,0.00030779431108385324,0.998487114906311,0.9979838728904724
199,0.013420403003692627,0.9989919066429138,0.9989919066429138,0.0018046681070700288,0.0002884718414861709,0.9994956851005554,0.9989919066429138
